benchmark,construction_rule,existing_generation_available,forced_islanding,load_requirement_kw,name,patch_id,payload_name,pcc_available,pv_available,restoration_mode,shared_first_stage_variables,source_contingency
arpae_go_network_01o_020,Published nominal active load and all listed components in service.,True,False,96705.0,normal,arpae_go_network_01o_020__patch_06__326-327,arpae_go_network_01o_020__arpae_go_network_01o_020__patch_06__326-327.json,True,True,False,"[""upgrade_select_pv"", ""upgrade_select_bess"", ""upgrade_select_dispatchable"", ""pv_capacity_fraction"", ""bess_energy_fraction"", ""bess_power_fraction"", ""dispatchable_capacity_fraction"", ""islanding_eligibility"", ""base_mode_connected"", ""base_mode_islanded"", ""base_mode_restoration"", ""bess_reserve_target"", ""bess_soc_target"", ""critical_load_priority"", ""tie_pcc_reserve_target""]",none
arpae_go_network_01o_020,Candidate PV availability is set to its exact lower bound zero; no weather multiplier is invented.,True,False,96705.0,renewable_shortfall,arpae_go_network_01o_020__patch_06__326-327,arpae_go_network_01o_020__arpae_go_network_01o_020__patch_06__326-327.json,True,False,False,"[""upgrade_select_pv"", ""upgrade_select_bess"", ""upgrade_select_dispatchable"", ""pv_capacity_fraction"", ""bess_energy_fraction"", ""bess_power_fraction"", ""dispatchable_capacity_fraction"", ""islanding_eligibility"", ""base_mode_connected"", ""base_mode_islanded"", ""base_mode_restoration"", ""bess_reserve_target"", ""bess_soc_target"", ""critical_load_priority"", ""tie_pcc_reserve_target""]",candidate_pv_binary_availability_lower_bound
arpae_go_network_01o_020,The full published nominal patch load is treated as simultaneously non-sheddable; no load multiplier or synthetic profile is added.,True,False,96705.0,demand_surge,arpae_go_network_01o_020__patch_06__326-327,arpae_go_network_01o_020__arpae_go_network_01o_020__patch_06__326-327.json,True,True,False,"[""upgrade_select_pv"", ""upgrade_select_bess"", ""upgrade_select_dispatchable"", ""pv_capacity_fraction"", ""bess_energy_fraction"", ""bess_power_fraction"", ""dispatchable_capacity_fraction"", ""islanding_eligibility"", ""base_mode_connected"", ""base_mode_islanded"", ""base_mode_restoration"", ""bess_reserve_target"", ""bess_soc_target"", ""critical_load_priority"", ""tie_pcc_reserve_target""]",published_peak_patch_load=96705_kw
arpae_go_network_01o_020,Deterministic loss of the lexicographically first public patch-boundary/PCC supply indicator.,True,True,96705.0,pcc_loss,arpae_go_network_01o_020__patch_06__326-327,arpae_go_network_01o_020__arpae_go_network_01o_020__patch_06__326-327.json,False,True,False,"[""upgrade_select_pv"", ""upgrade_select_bess"", ""upgrade_select_dispatchable"", ""pv_capacity_fraction"", ""bess_energy_fraction"", ""bess_power_fraction"", ""dispatchable_capacity_fraction"", ""islanding_eligibility"", ""base_mode_connected"", ""base_mode_islanded"", ""base_mode_restoration"", ""bess_reserve_target"", ""bess_soc_target"", ""critical_load_priority"", ""tie_pcc_reserve_target""]",branch_263_326_1
arpae_go_network_01o_020,Published generator contingency when available; otherwise the patch's zero native generation is retained.,False,False,96705.0,local_generator_loss,arpae_go_network_01o_020__patch_06__326-327,arpae_go_network_01o_020__arpae_go_network_01o_020__patch_06__326-327.json,True,True,False,"[""upgrade_select_pv"", ""upgrade_select_bess"", ""upgrade_select_dispatchable"", ""pv_capacity_fraction"", ""bess_energy_fraction"", ""bess_power_fraction"", ""dispatchable_capacity_fraction"", ""islanding_eligibility"", ""base_mode_connected"", ""base_mode_islanded"", ""base_mode_restoration"", ""bess_reserve_target"", ""bess_soc_target"", ""critical_load_priority"", ""tie_pcc_reserve_target""]",G_000009EASTOVER22U1
arpae_go_network_01o_020,"All public boundary branches are unavailable, yielding a deterministic island.",True,True,96705.0,forced_islanding,arpae_go_network_01o_020__patch_06__326-327,arpae_go_network_01o_020__arpae_go_network_01o_020__patch_06__326-327.json,False,True,False,"[""upgrade_select_pv"", ""upgrade_select_bess"", ""upgrade_select_dispatchable"", ""pv_capacity_fraction"", ""bess_energy_fraction"", ""bess_power_fraction"", ""dispatchable_capacity_fraction"", ""islanding_eligibility"", ""base_mode_connected"", ""base_mode_islanded"", ""base_mode_restoration"", ""bess_reserve_target"", ""bess_soc_target"", ""critical_load_priority"", ""tie_pcc_reserve_target""]","branch_263_326_1,branch_491_326_1"
arpae_go_network_01o_020,The lexicographically first public N-1 boundary outage is returned to service in restoration mode.,True,False,96705.0,restoration,arpae_go_network_01o_020__patch_06__326-327,arpae_go_network_01o_020__arpae_go_network_01o_020__patch_06__326-327.json,True,True,True,"[""upgrade_select_pv"", ""upgrade_select_bess"", ""upgrade_select_dispatchable"", ""pv_capacity_fraction"", ""bess_energy_fraction"", ""bess_power_fraction"", ""dispatchable_capacity_fraction"", ""islanding_eligibility"", ""base_mode_connected"", ""base_mode_islanded"", ""base_mode_restoration"", ""bess_reserve_target"", ""bess_soc_target"", ""critical_load_priority"", ""tie_pcc_reserve_target""]",L_000003COLUMBIA110-000479RIDGEWAY10C1
arpae_go_network_01o_020,"PCC loss, candidate-PV lower-bound availability, and published generator N-1 are combined.",False,True,96705.0,combined_high_stress,arpae_go_network_01o_020__patch_06__326-327,arpae_go_network_01o_020__arpae_go_network_01o_020__patch_06__326-327.json,False,False,False,"[""upgrade_select_pv"", ""upgrade_select_bess"", ""upgrade_select_dispatchable"", ""pv_capacity_fraction"", ""bess_energy_fraction"", ""bess_power_fraction"", ""dispatchable_capacity_fraction"", ""islanding_eligibility"", ""base_mode_connected"", ""base_mode_islanded"", ""base_mode_restoration"", ""bess_reserve_target"", ""bess_soc_target"", ""critical_load_priority"", ""tie_pcc_reserve_target""]","branch_263_326_1,branch_491_326_1;G_000009EASTOVER22U1"
arpae_go_network_01o_020,Published nominal active load and all listed components in service.,True,False,95476.0,normal,arpae_go_network_01o_020__patch_07__263-491,arpae_go_network_01o_020__arpae_go_network_01o_020__patch_07__263-491.json,True,True,False,"[""upgrade_select_pv"", ""upgrade_select_bess"", ""upgrade_select_dispatchable"", ""pv_capacity_fraction"", ""bess_energy_fraction"", ""bess_power_fraction"", ""dispatchable_capacity_fraction"", ""islanding_eligibility"", ""base_mode_connected"", ""base_mode_islanded"", ""base_mode_restoration"", ""bess_reserve_target"", ""bess_soc_target"", ""critical_load_priority"", ""tie_pcc_reserve_target""]",none
arpae_go_network_01o_020,Candidate PV availability is set to its exact lower bound zero; no weather multiplier is invented.,True,False,95476.0,renewable_shortfall,arpae_go_network_01o_020__patch_07__263-491,arpae_go_network_01o_020__arpae_go_network_01o_020__patch_07__263-491.json,True,False,False,"[""upgrade_select_pv"", ""upgrade_select_bess"", ""upgrade_select_dispatchable"", ""pv_capacity_fraction"", ""bess_energy_fraction"", ""bess_power_fraction"", ""dispatchable_capacity_fraction"", ""islanding_eligibility"", ""base_mode_connected"", ""base_mode_islanded"", ""base_mode_restoration"", ""bess_reserve_target"", ""bess_soc_target"", ""critical_load_priority"", ""tie_pcc_reserve_target""]",candidate_pv_binary_availability_lower_bound
arpae_go_network_01o_020,The full published nominal patch load is treated as simultaneously non-sheddable; no load multiplier or synthetic profile is added.,True,False,95476.0,demand_surge,arpae_go_network_01o_020__patch_07__263-491,arpae_go_network_01o_020__arpae_go_network_01o_020__patch_07__263-491.json,True,True,False,"[""upgrade_select_pv"", ""upgrade_select_bess"", ""upgrade_select_dispatchable"", ""pv_capacity_fraction"", ""bess_energy_fraction"", ""bess_power_fraction"", ""dispatchable_capacity_fraction"", ""islanding_eligibility"", ""base_mode_connected"", ""base_mode_islanded"", ""base_mode_restoration"", ""bess_reserve_target"", ""bess_soc_target"", ""critical_load_priority"", ""tie_pcc_reserve_target""]",published_peak_patch_load=95476_kw
arpae_go_network_01o_020,Deterministic loss of the lexicographically first public patch-boundary/PCC supply indicator.,True,True,95476.0,pcc_loss,arpae_go_network_01o_020__patch_07__263-491,arpae_go_network_01o_020__arpae_go_network_01o_020__patch_07__263-491.json,False,True,False,"[""upgrade_select_pv"", ""upgrade_select_bess"", ""upgrade_select_dispatchable"", ""pv_capacity_fraction"", ""bess_energy_fraction"", ""bess_power_fraction"", ""dispatchable_capacity_fraction"", ""islanding_eligibility"", ""base_mode_connected"", ""base_mode_islanded"", ""base_mode_restoration"", ""bess_reserve_target"", ""bess_soc_target"", ""critical_load_priority"", ""tie_pcc_reserve_target""]",branch_263_276_1
arpae_go_network_01o_020,Published generator contingency when available; otherwise the patch's zero native generation is retained.,False,False,95476.0,local_generator_loss,arpae_go_network_01o_020__patch_07__263-491,arpae_go_network_01o_020__arpae_go_network_01o_020__patch_07__263-491.json,True,True,False,"[""upgrade_select_pv"", ""upgrade_select_bess"", ""upgrade_select_dispatchable"", ""pv_capacity_fraction"", ""bess_energy_fraction"", ""bess_power_fraction"", ""dispatchable_capacity_fraction"", ""islanding_eligibility"", ""base_mode_connected"", ""base_mode_islanded"", ""base_mode_restoration"", ""bess_reserve_target"", ""bess_soc_target"", ""critical_load_priority"", ""tie_pcc_reserve_target""]",G_000009EASTOVER22U1
arpae_go_network_01o_020,"All public boundary branches are unavailable, yielding a deterministic island.",True,True,95476.0,forced_islanding,arpae_go_network_01o_020__patch_07__263-491,arpae_go_network_01o_020__arpae_go_network_01o_020__patch_07__263-491.json,False,True,False,"[""upgrade_select_pv"", ""upgrade_select_bess"", ""upgrade_select_dispatchable"", ""pv_capacity_fraction"", ""bess_energy_fraction"", ""bess_power_fraction"", ""dispatchable_capacity_fraction"", ""islanding_eligibility"", ""base_mode_connected"", ""base_mode_islanded"", ""base_mode_restoration"", ""bess_reserve_target"", ""bess_soc_target"", ""critical_load_priority"", ""tie_pcc_reserve_target""]","branch_263_276_1,branch_263_326_1,branch_263_476_1,branch_266_263_1,branch_29_491_1,branch_491_326_1,transformer_263_262_1"
arpae_go_network_01o_020,The lexicographically first public N-1 boundary outage is returned to service in restoration mode.,True,False,95476.0,restoration,arpae_go_network_01o_020__patch_07__263-491,arpae_go_network_01o_020__arpae_go_network_01o_020__patch_07__263-491.json,True,True,True,"[""upgrade_select_pv"", ""upgrade_select_bess"", ""upgrade_select_dispatchable"", ""pv_capacity_fraction"", ""bess_energy_fraction"", ""bess_power_fraction"", ""dispatchable_capacity_fraction"", ""islanding_eligibility"", ""base_mode_connected"", ""base_mode_islanded"", ""base_mode_restoration"", ""bess_reserve_target"", ""bess_soc_target"", ""critical_load_priority"", ""tie_pcc_reserve_target""]",L_000003COLUMBIA110-000479RIDGEWAY10C1
arpae_go_network_01o_020,"PCC loss, candidate-PV lower-bound availability, and published generator N-1 are combined.",False,True,95476.0,combined_high_stress,arpae_go_network_01o_020__patch_07__263-491,arpae_go_network_01o_020__arpae_go_network_01o_020__patch_07__263-491.json,False,False,False,"[""upgrade_select_pv"", ""upgrade_select_bess"", ""upgrade_select_dispatchable"", ""pv_capacity_fraction"", ""bess_energy_fraction"", ""bess_power_fraction"", ""dispatchable_capacity_fraction"", ""islanding_eligibility"", ""base_mode_connected"", ""base_mode_islanded"", ""base_mode_restoration"", ""bess_reserve_target"", ""bess_soc_target"", ""critical_load_priority"", ""tie_pcc_reserve_target""]","branch_263_276_1,branch_263_326_1,branch_263_476_1,branch_266_263_1,branch_29_491_1,branch_491_326_1,transformer_263_262_1;G_000009EASTOVER22U1"
arpae_go_network_01o_020,Published nominal active load and all listed components in service.,True,False,87839.0,normal,arpae_go_network_01o_020__patch_08__141-142,arpae_go_network_01o_020__arpae_go_network_01o_020__patch_08__141-142.json,True,True,False,"[""upgrade_select_pv"", ""upgrade_select_bess"", ""upgrade_select_dispatchable"", ""pv_capacity_fraction"", ""bess_energy_fraction"", ""bess_power_fraction"", ""dispatchable_capacity_fraction"", ""islanding_eligibility"", ""base_mode_connected"", ""base_mode_islanded"", ""base_mode_restoration"", ""bess_reserve_target"", ""bess_soc_target"", ""critical_load_priority"", ""tie_pcc_reserve_target""]",none
arpae_go_network_01o_020,Candidate PV availability is set to its exact lower bound zero; no weather multiplier is invented.,True,False,87839.0,renewable_shortfall,arpae_go_network_01o_020__patch_08__141-142,arpae_go_network_01o_020__arpae_go_network_01o_020__patch_08__141-142.json,True,False,False,"[""upgrade_select_pv"", ""upgrade_select_bess"", ""upgrade_select_dispatchable"", ""pv_capacity_fraction"", ""bess_energy_fraction"", ""bess_power_fraction"", ""dispatchable_capacity_fraction"", ""islanding_eligibility"", ""base_mode_connected"", ""base_mode_islanded"", ""base_mode_restoration"", ""bess_reserve_target"", ""bess_soc_target"", ""critical_load_priority"", ""tie_pcc_reserve_target""]",candidate_pv_binary_availability_lower_bound
arpae_go_network_01o_020,The full published nominal patch load is treated as simultaneously non-sheddable; no load multiplier or synthetic profile is added.,True,False,87839.0,demand_surge,arpae_go_network_01o_020__patch_08__141-142,arpae_go_network_01o_020__arpae_go_network_01o_020__patch_08__141-142.json,True,True,False,"[""upgrade_select_pv"", ""upgrade_select_bess"", ""upgrade_select_dispatchable"", ""pv_capacity_fraction"", ""bess_energy_fraction"", ""bess_power_fraction"", ""dispatchable_capacity_fraction"", ""islanding_eligibility"", ""base_mode_connected"", ""base_mode_islanded"", ""base_mode_restoration"", ""bess_reserve_target"", ""bess_soc_target"", ""critical_load_priority"", ""tie_pcc_reserve_target""]",published_peak_patch_load=87839_kw
arpae_go_network_01o_020,Deterministic loss of the lexicographically first public patch-boundary/PCC supply indicator.,True,True,87839.0,pcc_loss,arpae_go_network_01o_020__patch_08__141-142,arpae_go_network_01o_020__arpae_go_network_01o_020__patch_08__141-142.json,False,True,False,"[""upgrade_select_pv"", ""upgrade_select_bess"", ""upgrade_select_dispatchable"", ""pv_capacity_fraction"", ""bess_energy_fraction"", ""bess_power_fraction"", ""dispatchable_capacity_fraction"", ""islanding_eligibility"", ""base_mode_connected"", ""base_mode_islanded"", ""base_mode_restoration"", ""bess_reserve_target"", ""bess_soc_target"", ""critical_load_priority"", ""tie_pcc_reserve_target""]",branch_300_141_1
arpae_go_network_01o_020,Published generator contingency when available; otherwise the patch's zero native generation is retained.,False,False,87839.0,local_generator_loss,arpae_go_network_01o_020__patch_08__141-142,arpae_go_network_01o_020__arpae_go_network_01o_020__patch_08__141-142.json,True,True,False,"[""upgrade_select_pv"", ""upgrade_select_bess"", ""upgrade_select_dispatchable"", ""pv_capacity_fraction"", ""bess_energy_fraction"", ""bess_power_fraction"", ""dispatchable_capacity_fraction"", ""islanding_eligibility"", ""base_mode_connected"", ""base_mode_islanded"", ""base_mode_restoration"", ""bess_reserve_target"", ""bess_soc_target"", ""critical_load_priority"", ""tie_pcc_reserve_target""]",G_000009EASTOVER22U1
arpae_go_network_01o_020,"All public boundary branches are unavailable, yielding a deterministic island.",True,True,87839.0,forced_islanding,arpae_go_network_01o_020__patch_08__141-142,arpae_go_network_01o_020__arpae_go_network_01o_020__patch_08__141-142.json,False,True,False,"[""upgrade_select_pv"", ""upgrade_select_bess"", ""upgrade_select_dispatchable"", ""pv_capacity_fraction"", ""bess_energy_fraction"", ""bess_power_fraction"", ""dispatchable_capacity_fraction"", ""islanding_eligibility"", ""base_mode_connected"", ""base_mode_islanded"", ""base_mode_restoration"", ""bess_reserve_target"", ""bess_soc_target"", ""critical_load_priority"", ""tie_pcc_reserve_target""]","branch_300_141_1,branch_87_141_1"
arpae_go_network_01o_020,The lexicographically first public N-1 boundary outage is returned to service in restoration mode.,True,False,87839.0,restoration,arpae_go_network_01o_020__patch_08__141-142,arpae_go_network_01o_020__arpae_go_network_01o_020__patch_08__141-142.json,True,True,True,"[""upgrade_select_pv"", ""upgrade_select_bess"", ""upgrade_select_dispatchable"", ""pv_capacity_fraction"", ""bess_energy_fraction"", ""bess_power_fraction"", ""dispatchable_capacity_fraction"", ""islanding_eligibility"", ""base_mode_connected"", ""base_mode_islanded"", ""base_mode_restoration"", ""bess_reserve_target"", ""bess_soc_target"", ""critical_load_priority"", ""tie_pcc_reserve_target""]",L_000003COLUMBIA110-000479RIDGEWAY10C1
arpae_go_network_01o_020,"PCC loss, candidate-PV lower-bound availability, and published generator N-1 are combined.",False,True,87839.0,combined_high_stress,arpae_go_network_01o_020__patch_08__141-142,arpae_go_network_01o_020__arpae_go_network_01o_020__patch_08__141-142.json,False,False,False,"[""upgrade_select_pv"", ""upgrade_select_bess"", ""upgrade_select_dispatchable"", ""pv_capacity_fraction"", ""bess_energy_fraction"", ""bess_power_fraction"", ""dispatchable_capacity_fraction"", ""islanding_eligibility"", ""base_mode_connected"", ""base_mode_islanded"", ""base_mode_restoration"", ""bess_reserve_target"", ""bess_soc_target"", ""critical_load_priority"", ""tie_pcc_reserve_target""]","branch_300_141_1,branch_87_141_1;G_000009EASTOVER22U1"
