budget,budget_derivation,budget_id,budget_utilization,consensus_algorithm,critical_ens,critical_infrastructure_outage_hours,critical_load_served_fraction,feasibility,maximum_customers_unserved_per_hour,method,method_solution_source,patch_count,physical_asset_deduplication,preference_source,projection,qci_sample_index,qci_sample_pool_size,qci_sample_selection_rule,runtime,system_trace_id,total_ens,total_upgrade_cost,trace_path,training_scenario_count,marginal_ens_reduction_per_dollar
5149457.112497372,SLSQP portfolio plus cumulative cheapest full BESS options nearest the midpoint between the observed SLSQP and QCi costs.,post_slsqp_catalog_step,0.9999999999999998,existing overlap_consensus.run_method_consensus,123.81389962047982,3.5,0.9330735677727136,True,0.2284175176399416,CMPO-local polynomial search,fresh matched classical solve with upgrade variables fixed to the hard-budget portfolio,12,True,existing reconstructed portfolio baseline_repeat_000: /Users/omtailor/QCI/results/phase3/sc_cmpo/final_public_experiment/system_level/upgrade_plan_comparison.csv,"lossless capacitated active-power network flow over the complete public benchmark; not AC OPF; voltage, reactive power, and losses are not modeled",,,,1.6371070840395987,system-8ebb2f4c122614e0f3dd,488.8138996204799,5149457.112497371,/Users/omtailor/QCI/results/phase3/sc_cmpo/budget_frontier/traces/classical/post_slsqp_catalog_step__CMPO-local_polynomial_search.json,8,-0.00012033339543151041
5149457.112497372,SLSQP portfolio plus cumulative cheapest full BESS options nearest the midpoint between the observed SLSQP and QCi costs.,post_slsqp_catalog_step,1.0,existing overlap_consensus.run_method_consensus,50.62500590070579,3.375,0.9726351319455644,True,0.1762177717690079,IPOPT/Pyomo nonlinear,fresh matched classical solve with upgrade variables fixed to the hard-budget portfolio,12,True,existing challenge/headline-selected reconstructed portfolio: /Users/omtailor/QCI/results/phase3/sc_cmpo/final_public_experiment/system_level/upgrade_plan_comparison.csv,"lossless capacitated active-power network flow over the complete public benchmark; not AC OPF; voltage, reactive power, and losses are not modeled",,,,0.4307563749607652,system-03490c62c72b5b1ef33d,297.7082349006966,5149457.112497372,/Users/omtailor/QCI/results/phase3/sc_cmpo/budget_frontier/traces/classical/post_slsqp_catalog_step__IPOPT_Pyomo_nonlinear.json,8,-2.4294418909759987e-10
5149457.112497372,SLSQP portfolio plus cumulative cheapest full BESS options nearest the midpoint between the observed SLSQP and QCi costs.,post_slsqp_catalog_step,1.0,existing overlap_consensus.run_method_consensus,742.2121758177083,18.75,0.5988042292877251,True,0.4272390762893983,QCi SC-CMPO,/Users/omtailor/QCI/results/phase3/sc_cmpo/final_public_experiment/system_level/qci_repeat_system_metrics.csv,12,True,existing challenge/headline-selected reconstructed portfolio: /Users/omtailor/QCI/results/phase3/sc_cmpo/final_public_experiment/system_level/upgrade_plan_comparison.csv,"lossless capacitated active-power network flow over the complete public benchmark; not AC OPF; voltage, reactive power, and losses are not modeled",23.0,30.0,"among the 30 preserved system-aligned QCi samples that fit the hard budget: lexicographic full-system feasibility, critical ENS, critical-infrastructure outage hours, maximum customers unserved, critical-load served, risk-adjusted cost, runtime, sample index",0.2150194160640239,system-c456f055eef35d3c2be0,1004.7121758177082,5149457.112497372,/Users/omtailor/QCI/results/phase3/sc_cmpo/budget_frontier/traces/qci/post_slsqp_catalog_step__QCi_SC-CMPO.json,8,0.0004445198732773237
5149457.112497372,SLSQP portfolio plus cumulative cheapest full BESS options nearest the midpoint between the observed SLSQP and QCi costs.,post_slsqp_catalog_step,0.9999999999999998,existing overlap_consensus.run_method_consensus,135.0,3.0,0.927027027027027,True,0.1762177650429799,QUBO/quadratized search,fresh matched classical solve with upgrade variables fixed to the hard-budget portfolio,12,True,existing reconstructed portfolio baseline_repeat_000: /Users/omtailor/QCI/results/phase3/sc_cmpo/final_public_experiment/system_level/upgrade_plan_comparison.csv,"lossless capacitated active-power network flow over the complete public benchmark; not AC OPF; voltage, reactive power, and losses are not modeled",,,,0.4614137089811265,system-755ca5d46a4771c1ac94,615.0,5149457.112497371,/Users/omtailor/QCI/results/phase3/sc_cmpo/budget_frontier/traces/classical/post_slsqp_catalog_step__QUBO_quadratized_search.json,8,-0.0
5149457.112497372,SLSQP portfolio plus cumulative cheapest full BESS options nearest the midpoint between the observed SLSQP and QCi costs.,post_slsqp_catalog_step,1.0,existing overlap_consensus.run_method_consensus,50.625,1.125,0.9726351351351352,True,0.1762177650429799,SLSQP,fresh matched classical solve with upgrade variables fixed to the hard-budget portfolio,12,True,existing challenge/headline-selected reconstructed portfolio: /Users/omtailor/QCI/results/phase3/sc_cmpo/final_public_experiment/system_level/upgrade_plan_comparison.csv,"lossless capacitated active-power network flow over the complete public benchmark; not AC OPF; voltage, reactive power, and losses are not modeled",,,,0.4887096250895411,system-a2134590fd88090caaa4,297.7666595961687,5149457.112497372,/Users/omtailor/QCI/results/phase3/sc_cmpo/budget_frontier/traces/classical/post_slsqp_catalog_step__SLSQP.json,8,-9.460347896801406e-08
5149457.112497372,SLSQP portfolio plus cumulative cheapest full BESS options nearest the midpoint between the observed SLSQP and QCi costs.,post_slsqp_catalog_step,0.9999999999999998,existing overlap_consensus.run_method_consensus,135.0,3.0,0.927027027027027,True,0.1762177650429799,differential evolution,fresh matched classical solve with upgrade variables fixed to the hard-budget portfolio,12,True,existing reconstructed portfolio baseline_repeat_000: /Users/omtailor/QCI/results/phase3/sc_cmpo/final_public_experiment/system_level/upgrade_plan_comparison.csv,"lossless capacitated active-power network flow over the complete public benchmark; not AC OPF; voltage, reactive power, and losses are not modeled",,,,0.3206286251079291,system-a7ab9d11450f145a56ad,615.0,5149457.112497371,/Users/omtailor/QCI/results/phase3/sc_cmpo/budget_frontier/traces/classical/post_slsqp_catalog_step__differential_evolution.json,8,-0.0
5149457.112497372,SLSQP portfolio plus cumulative cheapest full BESS options nearest the midpoint between the observed SLSQP and QCi costs.,post_slsqp_catalog_step,0.9999999999999998,existing overlap_consensus.run_method_consensus,135.0,3.0,0.927027027027027,True,0.1762177650429799,greedy resilience heuristic,fresh matched classical solve with upgrade variables fixed to the hard-budget portfolio,12,True,existing challenge/headline-selected reconstructed portfolio: /Users/omtailor/QCI/results/phase3/sc_cmpo/final_public_experiment/system_level/upgrade_plan_comparison.csv,"lossless capacitated active-power network flow over the complete public benchmark; not AC OPF; voltage, reactive power, and losses are not modeled",,,,0.126440874999389,system-7276243bba2dbd53429e,615.0,5149457.112497371,/Users/omtailor/QCI/results/phase3/sc_cmpo/budget_frontier/traces/classical/post_slsqp_catalog_step__greedy_resilience_heuristic.json,8,-0.0
5149457.112497372,SLSQP portfolio plus cumulative cheapest full BESS options nearest the midpoint between the observed SLSQP and QCi costs.,post_slsqp_catalog_step,0.9999999999999998,existing overlap_consensus.run_method_consensus,135.0,3.0,0.927027027027027,True,0.1762177650429799,piecewise-linear MILP,fresh matched classical solve with upgrade variables fixed to the hard-budget portfolio,12,True,existing challenge/headline-selected reconstructed portfolio: /Users/omtailor/QCI/results/phase3/sc_cmpo/final_public_experiment/system_level/upgrade_plan_comparison.csv,"lossless capacitated active-power network flow over the complete public benchmark; not AC OPF; voltage, reactive power, and losses are not modeled",,,,0.2942705419845879,system-79260b742fb1eccacbee,615.0,5149457.112497371,/Users/omtailor/QCI/results/phase3/sc_cmpo/budget_frontier/traces/classical/post_slsqp_catalog_step__piecewise-linear_MILP.json,8,-0.0
5602175.318543635,Observed challenge-selected IEEE123 QCi SC-CMPO portfolio cost; the discrete field records the largest derived catalog prefix used to audit feasibility beneath this cap.,qci_selected_cost,1.0,existing overlap_consensus.run_method_consensus,142.5,3.25,0.922972972972973,True,0.1934097421203438,CMPO-local polynomial search,fresh matched classical solve with upgrade variables fixed to the hard-budget portfolio,12,True,existing reconstructed portfolio baseline_repeat_000: /Users/omtailor/QCI/results/phase3/sc_cmpo/final_public_experiment/system_level/upgrade_plan_comparison.csv,"lossless capacitated active-power network flow over the complete public benchmark; not AC OPF; voltage, reactive power, and losses are not modeled",,,,1.568197957938537,system-e9b004c50e9e9a603651,622.5,5602175.318543634,/Users/omtailor/QCI/results/phase3/sc_cmpo/budget_frontier/traces/classical/qci_selected_cost__CMPO-local_polynomial_search.json,8,-0.000295296497013108
5602175.318543635,Observed challenge-selected IEEE123 QCi SC-CMPO portfolio cost; the discrete field records the largest derived catalog prefix used to audit feasibility beneath this cap.,qci_selected_cost,1.0,existing overlap_consensus.run_method_consensus,50.62500590070681,3.375,0.9726351319455638,True,0.17621777176901,IPOPT/Pyomo nonlinear,fresh matched classical solve with upgrade variables fixed to the hard-budget portfolio,12,True,existing challenge/headline-selected reconstructed portfolio: /Users/omtailor/QCI/results/phase3/sc_cmpo/final_public_experiment/system_level/upgrade_plan_comparison.csv,"lossless capacitated active-power network flow over the complete public benchmark; not AC OPF; voltage, reactive power, and losses are not modeled",,,,0.4507068749517202,system-744c73b0ef1acedc66ff,297.70823271461586,5602175.318543635,/Users/omtailor/QCI/results/phase3/sc_cmpo/budget_frontier/traces/classical/qci_selected_cost__IPOPT_Pyomo_nonlinear.json,8,4.828789091987625e-12
5602175.318543635,Observed challenge-selected IEEE123 QCi SC-CMPO portfolio cost; the discrete field records the largest derived catalog prefix used to audit feasibility beneath this cap.,qci_selected_cost,1.0,existing overlap_consensus.run_method_consensus,577.6550358229167,15.0,0.6877540346903153,True,0.3440560350167144,QCi SC-CMPO,/Users/omtailor/QCI/results/phase3/sc_cmpo/final_public_experiment/system_level/qci_repeat_system_metrics.csv,12,True,existing challenge/headline-selected reconstructed portfolio: /Users/omtailor/QCI/results/phase3/sc_cmpo/final_public_experiment/system_level/upgrade_plan_comparison.csv,"lossless capacitated active-power network flow over the complete public benchmark; not AC OPF; voltage, reactive power, and losses are not modeled",24.0,30.0,"among the 30 preserved system-aligned QCi samples that fit the hard budget: lexicographic full-system feasibility, critical ENS, critical-infrastructure outage hours, maximum customers unserved, critical-load served, risk-adjusted cost, runtime, sample index",0.2501430839765817,system-ad9abdd889a89b6fcd57,900.1550358229166,5602175.318543635,/Users/omtailor/QCI/results/phase3/sc_cmpo/budget_frontier/traces/qci/qci_selected_cost__QCi_SC-CMPO.json,8,0.000230954131286045
5602175.318543635,Observed challenge-selected IEEE123 QCi SC-CMPO portfolio cost; the discrete field records the largest derived catalog prefix used to audit feasibility beneath this cap.,qci_selected_cost,1.0,existing overlap_consensus.run_method_consensus,135.0,3.0,0.927027027027027,True,0.1762177650429799,QUBO/quadratized search,fresh matched classical solve with upgrade variables fixed to the hard-budget portfolio,12,True,existing reconstructed portfolio baseline_repeat_000: /Users/omtailor/QCI/results/phase3/sc_cmpo/final_public_experiment/system_level/upgrade_plan_comparison.csv,"lossless capacitated active-power network flow over the complete public benchmark; not AC OPF; voltage, reactive power, and losses are not modeled",,,,0.4707551668398082,system-1f12d9bc53068c3ba342,615.0,5602175.318543634,/Users/omtailor/QCI/results/phase3/sc_cmpo/budget_frontier/traces/classical/qci_selected_cost__QUBO_quadratized_search.json,8,-0.0
5602175.318543635,Observed challenge-selected IEEE123 QCi SC-CMPO portfolio cost; the discrete field records the largest derived catalog prefix used to audit feasibility beneath this cap.,qci_selected_cost,1.0,existing overlap_consensus.run_method_consensus,134.99999998384254,3.0,0.9270270270357608,True,0.1762177650429799,SLSQP,fresh matched classical solve with upgrade variables fixed to the hard-budget portfolio,12,True,existing challenge/headline-selected reconstructed portfolio: /Users/omtailor/QCI/results/phase3/sc_cmpo/final_public_experiment/system_level/upgrade_plan_comparison.csv,"lossless capacitated active-power network flow over the complete public benchmark; not AC OPF; voltage, reactive power, and losses are not modeled",,,,0.1923229161184281,system-d6feb63b2158f91b1cbc,614.9999999676851,5602175.318543635,/Users/omtailor/QCI/results/phase3/sc_cmpo/budget_frontier/traces/classical/qci_selected_cost__SLSQP.json,8,-0.0007007302470603491
5602175.318543635,Observed challenge-selected IEEE123 QCi SC-CMPO portfolio cost; the discrete field records the largest derived catalog prefix used to audit feasibility beneath this cap.,qci_selected_cost,1.0,existing overlap_consensus.run_method_consensus,135.0,3.0,0.927027027027027,True,0.1762177650429799,differential evolution,fresh matched classical solve with upgrade variables fixed to the hard-budget portfolio,12,True,existing reconstructed portfolio baseline_repeat_000: /Users/omtailor/QCI/results/phase3/sc_cmpo/final_public_experiment/system_level/upgrade_plan_comparison.csv,"lossless capacitated active-power network flow over the complete public benchmark; not AC OPF; voltage, reactive power, and losses are not modeled",,,,0.3352494579739868,system-03610fc7eb9dce3de9ce,615.0,5602175.318543634,/Users/omtailor/QCI/results/phase3/sc_cmpo/budget_frontier/traces/classical/qci_selected_cost__differential_evolution.json,8,-0.0
5602175.318543635,Observed challenge-selected IEEE123 QCi SC-CMPO portfolio cost; the discrete field records the largest derived catalog prefix used to audit feasibility beneath this cap.,qci_selected_cost,1.0,existing overlap_consensus.run_method_consensus,135.0,3.0,0.927027027027027,True,0.1762177650429799,greedy resilience heuristic,fresh matched classical solve with upgrade variables fixed to the hard-budget portfolio,12,True,existing challenge/headline-selected reconstructed portfolio: /Users/omtailor/QCI/results/phase3/sc_cmpo/final_public_experiment/system_level/upgrade_plan_comparison.csv,"lossless capacitated active-power network flow over the complete public benchmark; not AC OPF; voltage, reactive power, and losses are not modeled",,,,0.1272405420895666,system-e6622245bb37d732c7c2,615.0,5602175.318543634,/Users/omtailor/QCI/results/phase3/sc_cmpo/budget_frontier/traces/classical/qci_selected_cost__greedy_resilience_heuristic.json,8,-0.0
5602175.318543635,Observed challenge-selected IEEE123 QCi SC-CMPO portfolio cost; the discrete field records the largest derived catalog prefix used to audit feasibility beneath this cap.,qci_selected_cost,1.0,existing overlap_consensus.run_method_consensus,135.0,3.0,0.927027027027027,True,0.1762177650429799,piecewise-linear MILP,fresh matched classical solve with upgrade variables fixed to the hard-budget portfolio,12,True,existing challenge/headline-selected reconstructed portfolio: /Users/omtailor/QCI/results/phase3/sc_cmpo/final_public_experiment/system_level/upgrade_plan_comparison.csv,"lossless capacitated active-power network flow over the complete public benchmark; not AC OPF; voltage, reactive power, and losses are not modeled",,,,0.2891268339008093,system-c08a5a33bc8f45b2764a,615.0,5602175.318543634,/Users/omtailor/QCI/results/phase3/sc_cmpo/budget_frontier/traces/classical/qci_selected_cost__piecewise-linear_MILP.json,8,-0.0
